category,subcategory,brand,series,modelVariant,level,name,slug,fullPath,source,status,notes,canonicalRef
"Arazi, SUV & Pickup",,Mitsubishi,ASX,1.3 Turbo Intense,MODEL_VARIANT,1.3 Turbo Intense,1-3-turbo-intense,"Vasıta > Arazi, SUV & Pickup > Mitsubishi > ASX > 1.3 Turbo Intense",curated-market-v1,CURATED_REVIEW,,
"Arazi, SUV & Pickup",,Mitsubishi,ASX,1.6 Invite,MODEL_VARIANT,1.6 Invite,1-6-invite,"Vasıta > Arazi, SUV & Pickup > Mitsubishi > ASX > 1.6 Invite",curated-market-v1,CURATED_REVIEW,,
"Arazi, SUV & Pickup",,Mitsubishi,Eclipse Cross,,SERIES,Eclipse Cross,eclipse-cross,"Vasıta > Arazi, SUV & Pickup > Mitsubishi > Eclipse Cross",curated-market-v1,CURATED_REVIEW,,
"Arazi, SUV & Pickup",,Mitsubishi,Eclipse Cross,1.5 Turbo Instyle,MODEL_VARIANT,1.5 Turbo Instyle,1-5-turbo-instyle,"Vasıta > Arazi, SUV & Pickup > Mitsubishi > Eclipse Cross > 1.5 Turbo Instyle",curated-market-v1,CURATED_REVIEW,,
"Arazi, SUV & Pickup",,Mitsubishi,Eclipse Cross,PHEV,MODEL_VARIANT,PHEV,phev,"Vasıta > Arazi, SUV & Pickup > Mitsubishi > Eclipse Cross > PHEV",curated-market-v1,CURATED_REVIEW,,
"Arazi, SUV & Pickup",,Mitsubishi,L200,,SERIES,L200,l200,"Vasıta > Arazi, SUV & Pickup > Mitsubishi > L200",curated-market-v1,CURATED_REVIEW,,
"Arazi, SUV & Pickup",,Mitsubishi,L200,2.4 DI-D Invite,MODEL_VARIANT,2.4 DI-D Invite,2-4-di-d-invite,"Vasıta > Arazi, SUV & Pickup > Mitsubishi > L200 > 2.4 DI-D Invite",curated-market-v1,CURATED_REVIEW,,
"Arazi, SUV & Pickup",,Mitsubishi,L200,2.4 DI-D Intense,MODEL_VARIANT,2.4 DI-D Intense,2-4-di-d-intense,"Vasıta > Arazi, SUV & Pickup > Mitsubishi > L200 > 2.4 DI-D Intense",curated-market-v1,CURATED_REVIEW,,
"Arazi, SUV & Pickup",,Mitsubishi,Outlander,,SERIES,Outlander,outlander,"Vasıta > Arazi, SUV & Pickup > Mitsubishi > Outlander",curated-market-v1,CURATED_REVIEW,,
"Arazi, SUV & Pickup",,Mitsubishi,Outlander,2.0 Invite,MODEL_VARIANT,2.0 Invite,2-0-invite,"Vasıta > Arazi, SUV & Pickup > Mitsubishi > Outlander > 2.0 Invite",curated-market-v1,CURATED_REVIEW,,
"Arazi, SUV & Pickup",,Mitsubishi,Outlander,PHEV,MODEL_VARIANT,PHEV,phev,"Vasıta > Arazi, SUV & Pickup > Mitsubishi > Outlander > PHEV",curated-market-v1,CURATED_REVIEW,,
"Arazi, SUV & Pickup",,Mitsubishi,Pajero,,SERIES,Pajero,pajero,"Vasıta > Arazi, SUV & Pickup > Mitsubishi > Pajero",curated-market-v1,CURATED_REVIEW,,
"Arazi, SUV & Pickup",,Nissan,Ariya,,SERIES,Ariya,ariya,"Vasıta > Arazi, SUV & Pickup > Nissan > Ariya",curated-market-v1,CURATED_REVIEW,,
"Arazi, SUV & Pickup",,Nissan,Ariya,Advance,MODEL_VARIANT,Advance,advance,"Vasıta > Arazi, SUV & Pickup > Nissan > Ariya > Advance",curated-market-v1,CURATED_REVIEW,,
"Arazi, SUV & Pickup",,Nissan,Ariya,Evolve,MODEL_VARIANT,Evolve,evolve,"Vasıta > Arazi, SUV & Pickup > Nissan > Ariya > Evolve",curated-market-v1,CURATED_REVIEW,,
"Arazi, SUV & Pickup",,Nissan,Juke,,SERIES,Juke,juke,"Vasıta > Arazi, SUV & Pickup > Nissan > Juke",curated-market-v1,CURATED_REVIEW,,
"Arazi, SUV & Pickup",,Nissan,Juke,1.0 DIG-T Tekna,MODEL_VARIANT,1.0 DIG-T Tekna,1-0-dig-t-tekna,"Vasıta > Arazi, SUV & Pickup > Nissan > Juke > 1.0 DIG-T Tekna",curated-market-v1,CURATED_REVIEW,,
"Arazi, SUV & Pickup",,Nissan,Juke,1.6 Hybrid,MODEL_VARIANT,1.6 Hybrid,1-6-hybrid,"Vasıta > Arazi, SUV & Pickup > Nissan > Juke > 1.6 Hybrid",curated-market-v1,CURATED_REVIEW,,
"Arazi, SUV & Pickup",,Nissan,Murano,,SERIES,Murano,murano,"Vasıta > Arazi, SUV & Pickup > Nissan > Murano",curated-market-v1,CURATED_REVIEW,,
"Arazi, SUV & Pickup",,Nissan,Navara,,SERIES,Navara,navara,"Vasıta > Arazi, SUV & Pickup > Nissan > Navara",curated-market-v1,CURATED_REVIEW,,
"Arazi, SUV & Pickup",,Nissan,Navara,2.3 dCi Platinum,MODEL_VARIANT,2.3 dCi Platinum,2-3-dci-platinum,"Vasıta > Arazi, SUV & Pickup > Nissan > Navara > 2.3 dCi Platinum",curated-market-v1,CURATED_REVIEW,,
"Arazi, SUV & Pickup",,Nissan,Navara,2.5 dCi 4x4,MODEL_VARIANT,2.5 dCi 4x4,2-5-dci-4x4,"Vasıta > Arazi, SUV & Pickup > Nissan > Navara > 2.5 dCi 4x4",curated-market-v1,CURATED_REVIEW,,
"Arazi, SUV & Pickup",,Nissan,Pathfinder,,SERIES,Pathfinder,pathfinder,"Vasıta > Arazi, SUV & Pickup > Nissan > Pathfinder",curated-market-v1,CURATED_REVIEW,,
"Arazi, SUV & Pickup",,Nissan,Qashqai,,SERIES,Qashqai,qashqai,"Vasıta > Arazi, SUV & Pickup > Nissan > Qashqai",curated-market-v1,CURATED_REVIEW,,
"Arazi, SUV & Pickup",,Nissan,Qashqai,1.3 DIG-T Designpack,MODEL_VARIANT,1.3 DIG-T Designpack,1-3-dig-t-designpack,"Vasıta > Arazi, SUV & Pickup > Nissan > Qashqai > 1.3 DIG-T Designpack",curated-market-v1,CURATED_REVIEW,,
"Arazi, SUV & Pickup",,Nissan,Qashqai,1.5 dCi Sky Pack,MODEL_VARIANT,1.5 dCi Sky Pack,1-5-dci-sky-pack,"Vasıta > Arazi, SUV & Pickup > Nissan > Qashqai > 1.5 dCi Sky Pack",curated-market-v1,CURATED_REVIEW,,
"Arazi, SUV & Pickup",,Nissan,Qashqai,e-Power,MODEL_VARIANT,e-Power,e-power,"Vasıta > Arazi, SUV & Pickup > Nissan > Qashqai > e-Power",curated-market-v1,CURATED_REVIEW,,
"Arazi, SUV & Pickup",,Nissan,Terrano,,SERIES,Terrano,terrano,"Vasıta > Arazi, SUV & Pickup > Nissan > Terrano",curated-market-v1,CURATED_REVIEW,,
"Arazi, SUV & Pickup",,Nissan,X-Trail,,SERIES,X-Trail,x-trail,"Vasıta > Arazi, SUV & Pickup > Nissan > X-Trail",curated-market-v1,CURATED_REVIEW,,
"Arazi, SUV & Pickup",,Nissan,X-Trail,1.5 VC-T e-Power,MODEL_VARIANT,1.5 VC-T e-Power,1-5-vc-t-e-power,"Vasıta > Arazi, SUV & Pickup > Nissan > X-Trail > 1.5 VC-T e-Power",curated-market-v1,CURATED_REVIEW,,
"Arazi, SUV & Pickup",,Nissan,X-Trail,1.6 dCi Platinum,MODEL_VARIANT,1.6 dCi Platinum,1-6-dci-platinum,"Vasıta > Arazi, SUV & Pickup > Nissan > X-Trail > 1.6 dCi Platinum",curated-market-v1,CURATED_REVIEW,,
"Arazi, SUV & Pickup",,Omoda,Omoda 5,,SERIES,Omoda 5,omoda-5,"Vasıta > Arazi, SUV & Pickup > Omoda > Omoda 5",curated-market-v1,CURATED_REVIEW,,
"Arazi, SUV & Pickup",,Omoda,Omoda 5,Comfort,MODEL_VARIANT,Comfort,comfort,"Vasıta > Arazi, SUV & Pickup > Omoda > Omoda 5 > Comfort",curated-market-v1,CURATED_REVIEW,,
"Arazi, SUV & Pickup",,Omoda,Omoda 5,Excellent,MODEL_VARIANT,Excellent,excellent,"Vasıta > Arazi, SUV & Pickup > Omoda > Omoda 5 > Excellent",curated-market-v1,CURATED_REVIEW,,
"Arazi, SUV & Pickup",,Omoda,Omoda 5,EV,MODEL_VARIANT,EV,ev,"Vasıta > Arazi, SUV & Pickup > Omoda > Omoda 5 > EV",curated-market-v1,CURATED_REVIEW,,
"Arazi, SUV & Pickup",,Opel,Antara,,SERIES,Antara,antara,"Vasıta > Arazi, SUV & Pickup > Opel > Antara",curated-market-v1,CURATED_REVIEW,,
"Arazi, SUV & Pickup",,Opel,Crossland,,SERIES,Crossland,crossland,"Vasıta > Arazi, SUV & Pickup > Opel > Crossland",curated-market-v1,CURATED_REVIEW,,
"Arazi, SUV & Pickup",,Opel,Crossland,1.2 Turbo Edition,MODEL_VARIANT,1.2 Turbo Edition,1-2-turbo-edition,"Vasıta > Arazi, SUV & Pickup > Opel > Crossland > 1.2 Turbo Edition",curated-market-v1,CURATED_REVIEW,,
"Arazi, SUV & Pickup",,Opel,Crossland,1.5 D Elegance,MODEL_VARIANT,1.5 D Elegance,1-5-d-elegance,"Vasıta > Arazi, SUV & Pickup > Opel > Crossland > 1.5 D Elegance",curated-market-v1,CURATED_REVIEW,,
"Arazi, SUV & Pickup",,Opel,Frontera,,SERIES,Frontera,frontera,"Vasıta > Arazi, SUV & Pickup > Opel > Frontera",curated-market-v1,CURATED_REVIEW,,
"Arazi, SUV & Pickup",,Opel,Frontera,Hybrid,MODEL_VARIANT,Hybrid,hybrid,"Vasıta > Arazi, SUV & Pickup > Opel > Frontera > Hybrid",curated-market-v1,CURATED_REVIEW,,
"Arazi, SUV & Pickup",,Opel,Frontera,Electric,MODEL_VARIANT,Electric,electric,"Vasıta > Arazi, SUV & Pickup > Opel > Frontera > Electric",curated-market-v1,CURATED_REVIEW,,
"Arazi, SUV & Pickup",,Opel,Grandland,,SERIES,Grandland,grandland,"Vasıta > Arazi, SUV & Pickup > Opel > Grandland",curated-market-v1,CURATED_REVIEW,,
"Arazi, SUV & Pickup",,Opel,Grandland,1.2 Turbo Edition,MODEL_VARIANT,1.2 Turbo Edition,1-2-turbo-edition,"Vasıta > Arazi, SUV & Pickup > Opel > Grandland > 1.2 Turbo Edition",curated-market-v1,CURATED_REVIEW,,
"Arazi, SUV & Pickup",,Opel,Grandland,1.5 D Ultimate,MODEL_VARIANT,1.5 D Ultimate,1-5-d-ultimate,"Vasıta > Arazi, SUV & Pickup > Opel > Grandland > 1.5 D Ultimate",curated-market-v1,CURATED_REVIEW,,
"Arazi, SUV & Pickup",,Opel,Grandland,Hybrid,MODEL_VARIANT,Hybrid,hybrid,"Vasıta > Arazi, SUV & Pickup > Opel > Grandland > Hybrid",curated-market-v1,CURATED_REVIEW,,
"Arazi, SUV & Pickup",,Opel,Mokka,,SERIES,Mokka,mokka,"Vasıta > Arazi, SUV & Pickup > Opel > Mokka",curated-market-v1,CURATED_REVIEW,,
"Arazi, SUV & Pickup",,Opel,Mokka,1.2 Turbo Elegance,MODEL_VARIANT,1.2 Turbo Elegance,1-2-turbo-elegance,"Vasıta > Arazi, SUV & Pickup > Opel > Mokka > 1.2 Turbo Elegance",curated-market-v1,CURATED_REVIEW,,
"Arazi, SUV & Pickup",,Opel,Mokka,1.5 D Ultimate,MODEL_VARIANT,1.5 D Ultimate,1-5-d-ultimate,"Vasıta > Arazi, SUV & Pickup > Opel > Mokka > 1.5 D Ultimate",curated-market-v1,CURATED_REVIEW,,
"Arazi, SUV & Pickup",,Opel,Mokka,Elektrik,MODEL_VARIANT,Elektrik,elektrik,"Vasıta > Arazi, SUV & Pickup > Opel > Mokka > Elektrik",curated-market-v1,CURATED_REVIEW,,
"Arazi, SUV & Pickup",,Opel,Mokka X,,SERIES,Mokka X,mokka-x,"Vasıta > Arazi, SUV & Pickup > Opel > Mokka X",curated-market-v1,CURATED_REVIEW,,
"Arazi, SUV & Pickup",,Peugeot,2008,,SERIES,2008,2008,"Vasıta > Arazi, SUV & Pickup > Peugeot > 2008",curated-market-v1,CURATED_REVIEW,,
"Arazi, SUV & Pickup",,Peugeot,2008,1.2 PureTech Active,MODEL_VARIANT,1.2 PureTech Active,1-2-puretech-active,"Vasıta > Arazi, SUV & Pickup > Peugeot > 2008 > 1.2 PureTech Active",curated-market-v1,CURATED_REVIEW,,
"Arazi, SUV & Pickup",,Peugeot,2008,1.2 PureTech Allure,MODEL_VARIANT,1.2 PureTech Allure,1-2-puretech-allure,"Vasıta > Arazi, SUV & Pickup > Peugeot > 2008 > 1.2 PureTech Allure",curated-market-v1,CURATED_REVIEW,,
"Arazi, SUV & Pickup",,Peugeot,2008,1.5 BlueHDi GT,MODEL_VARIANT,1.5 BlueHDi GT,1-5-bluehdi-gt,"Vasıta > Arazi, SUV & Pickup > Peugeot > 2008 > 1.5 BlueHDi GT",curated-market-v1,CURATED_REVIEW,,
"Arazi, SUV & Pickup",,Peugeot,2008,e-2008,MODEL_VARIANT,e-2008,e-2008,"Vasıta > Arazi, SUV & Pickup > Peugeot > 2008 > e-2008",curated-market-v1,CURATED_REVIEW,,
"Arazi, SUV & Pickup",,Peugeot,3008,,SERIES,3008,3008,"Vasıta > Arazi, SUV & Pickup > Peugeot > 3008",curated-market-v1,CURATED_REVIEW,,
"Arazi, SUV & Pickup",,Peugeot,3008,1.2 PureTech Active Prime,MODEL_VARIANT,1.2 PureTech Active Prime,1-2-puretech-active-prime,"Vasıta > Arazi, SUV & Pickup > Peugeot > 3008 > 1.2 PureTech Active Prime",curated-market-v1,CURATED_REVIEW,,
"Arazi, SUV & Pickup",,Peugeot,3008,1.5 BlueHDi Allure,MODEL_VARIANT,1.5 BlueHDi Allure,1-5-bluehdi-allure,"Vasıta > Arazi, SUV & Pickup > Peugeot > 3008 > 1.5 BlueHDi Allure",curated-market-v1,CURATED_REVIEW,,
"Arazi, SUV & Pickup",,Peugeot,3008,1.6 Hybrid GT,MODEL_VARIANT,1.6 Hybrid GT,1-6-hybrid-gt,"Vasıta > Arazi, SUV & Pickup > Peugeot > 3008 > 1.6 Hybrid GT",curated-market-v1,CURATED_REVIEW,,
"Arazi, SUV & Pickup",,Peugeot,4007,,SERIES,4007,4007,"Vasıta > Arazi, SUV & Pickup > Peugeot > 4007",curated-market-v1,CURATED_REVIEW,,
"Arazi, SUV & Pickup",,Peugeot,4008,,SERIES,4008,4008,"Vasıta > Arazi, SUV & Pickup > Peugeot > 4008",curated-market-v1,CURATED_REVIEW,,
"Arazi, SUV & Pickup",,Peugeot,5008,,SERIES,5008,5008,"Vasıta > Arazi, SUV & Pickup > Peugeot > 5008",curated-market-v1,CURATED_REVIEW,,
"Arazi, SUV & Pickup",,Peugeot,5008,1.2 PureTech Allure,MODEL_VARIANT,1.2 PureTech Allure,1-2-puretech-allure,"Vasıta > Arazi, SUV & Pickup > Peugeot > 5008 > 1.2 PureTech Allure",curated-market-v1,CURATED_REVIEW,,
"Arazi, SUV & Pickup",,Peugeot,5008,1.5 BlueHDi GT,MODEL_VARIANT,1.5 BlueHDi GT,1-5-bluehdi-gt,"Vasıta > Arazi, SUV & Pickup > Peugeot > 5008 > 1.5 BlueHDi GT",curated-market-v1,CURATED_REVIEW,,
"Arazi, SUV & Pickup",,Peugeot,5008,Hybrid,MODEL_VARIANT,Hybrid,hybrid,"Vasıta > Arazi, SUV & Pickup > Peugeot > 5008 > Hybrid",curated-market-v1,CURATED_REVIEW,,
"Arazi, SUV & Pickup",,Porsche,Cayenne,,SERIES,Cayenne,cayenne,"Vasıta > Arazi, SUV & Pickup > Porsche > Cayenne",curated-market-v1,CURATED_REVIEW,,
"Arazi, SUV & Pickup",,Porsche,Cayenne,3.0,MODEL_VARIANT,3.0,3-0,"Vasıta > Arazi, SUV & Pickup > Porsche > Cayenne > 3.0",curated-market-v1,CURATED_REVIEW,,
"Arazi, SUV & Pickup",,Porsche,Cayenne,Coupe,MODEL_VARIANT,Coupe,coupe,"Vasıta > Arazi, SUV & Pickup > Porsche > Cayenne > Coupe",curated-market-v1,CURATED_REVIEW,,
"Arazi, SUV & Pickup",,Porsche,Cayenne,E-Hybrid,MODEL_VARIANT,E-Hybrid,e-hybrid,"Vasıta > Arazi, SUV & Pickup > Porsche > Cayenne > E-Hybrid",curated-market-v1,CURATED_REVIEW,,
"Arazi, SUV & Pickup",,Porsche,Cayenne,GTS,MODEL_VARIANT,GTS,gts,"Vasıta > Arazi, SUV & Pickup > Porsche > Cayenne > GTS",curated-market-v1,CURATED_REVIEW,,
"Arazi, SUV & Pickup",,Porsche,Cayenne,Turbo GT,MODEL_VARIANT,Turbo GT,turbo-gt,"Vasıta > Arazi, SUV & Pickup > Porsche > Cayenne > Turbo GT",curated-market-v1,CURATED_REVIEW,,
"Arazi, SUV & Pickup",,Porsche,Macan,,SERIES,Macan,macan,"Vasıta > Arazi, SUV & Pickup > Porsche > Macan",curated-market-v1,CURATED_REVIEW,,
"Arazi, SUV & Pickup",,Porsche,Macan,2.0,MODEL_VARIANT,2.0,2-0,"Vasıta > Arazi, SUV & Pickup > Porsche > Macan > 2.0",curated-market-v1,CURATED_REVIEW,,
"Arazi, SUV & Pickup",,Porsche,Macan,S,MODEL_VARIANT,S,s,"Vasıta > Arazi, SUV & Pickup > Porsche > Macan > S",curated-market-v1,CURATED_REVIEW,,
"Arazi, SUV & Pickup",,Porsche,Macan,GTS,MODEL_VARIANT,GTS,gts,"Vasıta > Arazi, SUV & Pickup > Porsche > Macan > GTS",curated-market-v1,CURATED_REVIEW,,
"Arazi, SUV & Pickup",,Porsche,Macan,Turbo,MODEL_VARIANT,Turbo,turbo,"Vasıta > Arazi, SUV & Pickup > Porsche > Macan > Turbo",curated-market-v1,CURATED_REVIEW,,
"Arazi, SUV & Pickup",,Porsche,Macan,Electric 4,MODEL_VARIANT,Electric 4,electric-4,"Vasıta > Arazi, SUV & Pickup > Porsche > Macan > Electric 4",curated-market-v1,CURATED_REVIEW,,
"Arazi, SUV & Pickup",,Porsche,Macan,Electric Turbo,MODEL_VARIANT,Electric Turbo,electric-turbo,"Vasıta > Arazi, SUV & Pickup > Porsche > Macan > Electric Turbo",curated-market-v1,CURATED_REVIEW,,
"Arazi, SUV & Pickup",,Renault,Arkana,,SERIES,Arkana,arkana,"Vasıta > Arazi, SUV & Pickup > Renault > Arkana",curated-market-v1,CURATED_REVIEW,,
"Arazi, SUV & Pickup",,Renault,Arkana,1.3 TCe Icon,MODEL_VARIANT,1.3 TCe Icon,1-3-tce-icon,"Vasıta > Arazi, SUV & Pickup > Renault > Arkana > 1.3 TCe Icon",curated-market-v1,CURATED_REVIEW,,
"Arazi, SUV & Pickup",,Renault,Arkana,E-Tech,MODEL_VARIANT,E-Tech,e-tech,"Vasıta > Arazi, SUV & Pickup > Renault > Arkana > E-Tech",curated-market-v1,CURATED_REVIEW,,
"Arazi, SUV & Pickup",,Renault,Austral,,SERIES,Austral,austral,"Vasıta > Arazi, SUV & Pickup > Renault > Austral",curated-market-v1,CURATED_REVIEW,,
"Arazi, SUV & Pickup",,Renault,Austral,Mild Hybrid Techno,MODEL_VARIANT,Mild Hybrid Techno,mild-hybrid-techno,"Vasıta > Arazi, SUV & Pickup > Renault > Austral > Mild Hybrid Techno",curated-market-v1,CURATED_REVIEW,,
"Arazi, SUV & Pickup",,Renault,Austral,Full Hybrid Esprit Alpine,MODEL_VARIANT,Full Hybrid Esprit Alpine,full-hybrid-esprit-alpine,"Vasıta > Arazi, SUV & Pickup > Renault > Austral > Full Hybrid Esprit Alpine",curated-market-v1,CURATED_REVIEW,,
"Arazi, SUV & Pickup",,Renault,Captur,,SERIES,Captur,captur,"Vasıta > Arazi, SUV & Pickup > Renault > Captur",curated-market-v1,CURATED_REVIEW,,
"Arazi, SUV & Pickup",,Renault,Captur,1.0 TCe Touch,MODEL_VARIANT,1.0 TCe Touch,1-0-tce-touch,"Vasıta > Arazi, SUV & Pickup > Renault > Captur > 1.0 TCe Touch",curated-market-v1,CURATED_REVIEW,,
"Arazi, SUV & Pickup",,Renault,Captur,1.3 TCe Icon,MODEL_VARIANT,1.3 TCe Icon,1-3-tce-icon,"Vasıta > Arazi, SUV & Pickup > Renault > Captur > 1.3 TCe Icon",curated-market-v1,CURATED_REVIEW,,
"Arazi, SUV & Pickup",,Renault,Captur,E-Tech,MODEL_VARIANT,E-Tech,e-tech,"Vasıta > Arazi, SUV & Pickup > Renault > Captur > E-Tech",curated-market-v1,CURATED_REVIEW,,
"Arazi, SUV & Pickup",,Renault,Kadjar,,SERIES,Kadjar,kadjar,"Vasıta > Arazi, SUV & Pickup > Renault > Kadjar",curated-market-v1,CURATED_REVIEW,,
"Arazi, SUV & Pickup",,Renault,Kadjar,1.2 TCe Touch,MODEL_VARIANT,1.2 TCe Touch,1-2-tce-touch,"Vasıta > Arazi, SUV & Pickup > Renault > Kadjar > 1.2 TCe Touch",curated-market-v1,CURATED_REVIEW,,
"Arazi, SUV & Pickup",,Renault,Kadjar,1.5 dCi Icon,MODEL_VARIANT,1.5 dCi Icon,1-5-dci-icon,"Vasıta > Arazi, SUV & Pickup > Renault > Kadjar > 1.5 dCi Icon",curated-market-v1,CURATED_REVIEW,,
"Arazi, SUV & Pickup",,Renault,Koleos,,SERIES,Koleos,koleos,"Vasıta > Arazi, SUV & Pickup > Renault > Koleos",curated-market-v1,CURATED_REVIEW,,
"Arazi, SUV & Pickup",,Renault,Koleos,1.6 dCi Icon,MODEL_VARIANT,1.6 dCi Icon,1-6-dci-icon,"Vasıta > Arazi, SUV & Pickup > Renault > Koleos > 1.6 dCi Icon",curated-market-v1,CURATED_REVIEW,,
"Arazi, SUV & Pickup",,Renault,Koleos,2.0 dCi 4x4,MODEL_VARIANT,2.0 dCi 4x4,2-0-dci-4x4,"Vasıta > Arazi, SUV & Pickup > Renault > Koleos > 2.0 dCi 4x4",curated-market-v1,CURATED_REVIEW,,
"Arazi, SUV & Pickup",,Renault,Rafale,,SERIES,Rafale,rafale,"Vasıta > Arazi, SUV & Pickup > Renault > Rafale",curated-market-v1,CURATED_REVIEW,,
"Arazi, SUV & Pickup",,Renault,Rafale,E-Tech Esprit Alpine,MODEL_VARIANT,E-Tech Esprit Alpine,e-tech-esprit-alpine,"Vasıta > Arazi, SUV & Pickup > Renault > Rafale > E-Tech Esprit Alpine",curated-market-v1,CURATED_REVIEW,,
"Arazi, SUV & Pickup",,Renault,Scenic E-Tech,,SERIES,Scenic E-Tech,scenic-e-tech,"Vasıta > Arazi, SUV & Pickup > Renault > Scenic E-Tech",curated-market-v1,CURATED_REVIEW,,
"Arazi, SUV & Pickup",,Renault,Symbioz,,SERIES,Symbioz,symbioz,"Vasıta > Arazi, SUV & Pickup > Renault > Symbioz",curated-market-v1,CURATED_REVIEW,,
"Arazi, SUV & Pickup",,Rolls-Royce,Cullinan,,SERIES,Cullinan,cullinan,"Vasıta > Arazi, SUV & Pickup > Rolls-Royce > Cullinan",curated-market-v1,CURATED_REVIEW,,
"Arazi, SUV & Pickup",,Rolls-Royce,Cullinan,Black Badge,MODEL_VARIANT,Black Badge,black-badge,"Vasıta > Arazi, SUV & Pickup > Rolls-Royce > Cullinan > Black Badge",curated-market-v1,CURATED_REVIEW,,
"Arazi, SUV & Pickup",,Santana,,,BRAND,Santana,santana,"Vasıta > Arazi, SUV & Pickup > Santana",https://www.sahibinden.com/kategori/arazi-suv-pickup,PUBLIC_NAV_VERIFIED,Marka doğrulandı; seri/model dalı sonraki veri doğrulamasına bırakıldı.,
"Arazi, SUV & Pickup",,Seat,Arona,,SERIES,Arona,arona,"Vasıta > Arazi, SUV & Pickup > Seat > Arona",curated-market-v1,CURATED_REVIEW,,
"Arazi, SUV & Pickup",,Seat,Arona,1.0 EcoTSI Style,MODEL_VARIANT,1.0 EcoTSI Style,1-0-ecotsi-style,"Vasıta > Arazi, SUV & Pickup > Seat > Arona > 1.0 EcoTSI Style",curated-market-v1,CURATED_REVIEW,,
"Arazi, SUV & Pickup",,Seat,Arona,1.0 EcoTSI Xperience,MODEL_VARIANT,1.0 EcoTSI Xperience,1-0-ecotsi-xperience,"Vasıta > Arazi, SUV & Pickup > Seat > Arona > 1.0 EcoTSI Xperience",curated-market-v1,CURATED_REVIEW,,
"Arazi, SUV & Pickup",,Seat,Ateca,,SERIES,Ateca,ateca,"Vasıta > Arazi, SUV & Pickup > Seat > Ateca",curated-market-v1,CURATED_REVIEW,,
"Arazi, SUV & Pickup",,Seat,Ateca,1.5 EcoTSI Xperience,MODEL_VARIANT,1.5 EcoTSI Xperience,1-5-ecotsi-xperience,"Vasıta > Arazi, SUV & Pickup > Seat > Ateca > 1.5 EcoTSI Xperience",curated-market-v1,CURATED_REVIEW,,
"Arazi, SUV & Pickup",,Seat,Ateca,2.0 TDI FR,MODEL_VARIANT,2.0 TDI FR,2-0-tdi-fr,"Vasıta > Arazi, SUV & Pickup > Seat > Ateca > 2.0 TDI FR",curated-market-v1,CURATED_REVIEW,,
"Arazi, SUV & Pickup",,Seat,Tarraco,,SERIES,Tarraco,tarraco,"Vasıta > Arazi, SUV & Pickup > Seat > Tarraco",curated-market-v1,CURATED_REVIEW,,
"Arazi, SUV & Pickup",,Seat,Tarraco,1.5 EcoTSI Xcellence,MODEL_VARIANT,1.5 EcoTSI Xcellence,1-5-ecotsi-xcellence,"Vasıta > Arazi, SUV & Pickup > Seat > Tarraco > 1.5 EcoTSI Xcellence",curated-market-v1,CURATED_REVIEW,,
"Arazi, SUV & Pickup",,Seres,Seres 3,,SERIES,Seres 3,seres-3,"Vasıta > Arazi, SUV & Pickup > Seres > Seres 3",curated-market-v1,CURATED_REVIEW,,
"Arazi, SUV & Pickup",,Seres,Seres 3,Comfort,MODEL_VARIANT,Comfort,comfort,"Vasıta > Arazi, SUV & Pickup > Seres > Seres 3 > Comfort",curated-market-v1,CURATED_REVIEW,,
"Arazi, SUV & Pickup",,Seres,Seres 3,Premium,MODEL_VARIANT,Premium,premium,"Vasıta > Arazi, SUV & Pickup > Seres > Seres 3 > Premium",curated-market-v1,CURATED_REVIEW,,
"Arazi, SUV & Pickup",,Seres,Seres 5,,SERIES,Seres 5,seres-5,"Vasıta > Arazi, SUV & Pickup > Seres > Seres 5",curated-market-v1,CURATED_REVIEW,,
"Arazi, SUV & Pickup",,Seres,Seres 5,Premium,MODEL_VARIANT,Premium,premium,"Vasıta > Arazi, SUV & Pickup > Seres > Seres 5 > Premium",curated-market-v1,CURATED_REVIEW,,
"Arazi, SUV & Pickup",,Skoda,Elroq,,SERIES,Elroq,elroq,"Vasıta > Arazi, SUV & Pickup > Skoda > Elroq",curated-market-v1,CURATED_REVIEW,,
"Arazi, SUV & Pickup",,Skoda,Elroq,50,MODEL_VARIANT,50,50,"Vasıta > Arazi, SUV & Pickup > Skoda > Elroq > 50",curated-market-v1,CURATED_REVIEW,,
"Arazi, SUV & Pickup",,Skoda,Elroq,60,MODEL_VARIANT,60,60,"Vasıta > Arazi, SUV & Pickup > Skoda > Elroq > 60",curated-market-v1,CURATED_REVIEW,,
"Arazi, SUV & Pickup",,Skoda,Elroq,85,MODEL_VARIANT,85,85,"Vasıta > Arazi, SUV & Pickup > Skoda > Elroq > 85",curated-market-v1,CURATED_REVIEW,,
"Arazi, SUV & Pickup",,Skoda,Enyaq,,SERIES,Enyaq,enyaq,"Vasıta > Arazi, SUV & Pickup > Skoda > Enyaq",curated-market-v1,CURATED_REVIEW,,
"Arazi, SUV & Pickup",,Skoda,Enyaq,60,MODEL_VARIANT,60,60,"Vasıta > Arazi, SUV & Pickup > Skoda > Enyaq > 60",curated-market-v1,CURATED_REVIEW,,
"Arazi, SUV & Pickup",,Skoda,Enyaq,80,MODEL_VARIANT,80,80,"Vasıta > Arazi, SUV & Pickup > Skoda > Enyaq > 80",curated-market-v1,CURATED_REVIEW,,
