currentCategoryId,currentName,targetPath,action,riskLevel,listingCount,productCount,sellerOfferCount,applicationBucket,bucketReason,notes
,,Kozmetik ve Kişisel Bakım › Kişisel Bakım Cihazları › Tıraş › Burun-Kulak Kılı Kesici,CREATE_NEW,LOW,0,0,0,SAFE_AUTOMATIC,validated no-match create,
,,Kozmetik ve Kişisel Bakım › Kişisel Bakım Cihazları › Tıraş › Tıraş Bıçağı,CREATE_NEW,LOW,0,0,0,SAFE_AUTOMATIC,validated no-match create,
,,Kozmetik ve Kişisel Bakım › Kişisel Bakım Cihazları › Ağız Bakımı,CREATE_NEW,LOW,0,0,0,SAFE_AUTOMATIC,validated no-match create,
,,Kozmetik ve Kişisel Bakım › Kişisel Bakım Cihazları › Ağız Bakımı › Elektrikli Diş Fırçası,CREATE_NEW,LOW,0,0,0,SAFE_AUTOMATIC,validated no-match create,
,,Kozmetik ve Kişisel Bakım › Kişisel Bakım Cihazları › Ağız Bakımı › Ağız Duşu,CREATE_NEW,LOW,0,0,0,SAFE_AUTOMATIC,validated no-match create,
,,Kozmetik ve Kişisel Bakım › Kişisel Bakım Cihazları › Ağız Bakımı › Diş Beyazlatma Cihazı,CREATE_NEW,LOW,0,0,0,SAFE_AUTOMATIC,validated no-match create,
,,Kozmetik ve Kişisel Bakım › Kişisel Bakım Cihazları › Epilasyon,CREATE_NEW,LOW,0,0,0,MANUAL_APPROVAL,create blocked — MEDIUM db match,
,,Kozmetik ve Kişisel Bakım › Kişisel Bakım Cihazları › Epilasyon › Epilatör,CREATE_NEW,LOW,0,0,0,SAFE_AUTOMATIC,validated no-match create,
,,Kozmetik ve Kişisel Bakım › Kişisel Bakım Cihazları › Epilasyon › IPL Lazer Epilasyon,CREATE_NEW,LOW,0,0,0,SAFE_AUTOMATIC,validated no-match create,
,,Kozmetik ve Kişisel Bakım › Kişisel Bakım Cihazları › Epilasyon › Kadın Tıraş Makinesi,CREATE_NEW,LOW,0,0,0,SAFE_AUTOMATIC,validated no-match create,
,,Kozmetik ve Kişisel Bakım › Kişisel Bakım Cihazları › Masaj ve Sağlık,CREATE_NEW,LOW,0,0,0,SAFE_AUTOMATIC,validated no-match create,
,,Kozmetik ve Kişisel Bakım › Kişisel Bakım Cihazları › Masaj ve Sağlık › Masaj Aleti,CREATE_NEW,LOW,0,0,0,SAFE_AUTOMATIC,validated no-match create,
,,Kozmetik ve Kişisel Bakım › Kişisel Bakım Cihazları › Masaj ve Sağlık › Tartı,CREATE_NEW,LOW,0,0,0,SAFE_AUTOMATIC,validated no-match create,
,,Kozmetik ve Kişisel Bakım › Kişisel Bakım Cihazları › Masaj ve Sağlık › Tansiyon Aleti,CREATE_NEW,LOW,0,0,0,SAFE_AUTOMATIC,validated no-match create,
,,Kozmetik ve Kişisel Bakım › Kişisel Bakım Cihazları › Masaj ve Sağlık › Ateş Ölçer,CREATE_NEW,LOW,0,0,0,SAFE_AUTOMATIC,validated no-match create,
,,Kozmetik ve Kişisel Bakım › Kişisel Bakım Cihazları › Masaj ve Sağlık › Nebulizatör,CREATE_NEW,LOW,0,0,0,SAFE_AUTOMATIC,validated no-match create,
cmsg4wpda002tuzxws7iqvlb3,Spor ve Outdoor,Spor ve Outdoor,KEEP,LOW,0,0,0,SAFE_AUTOMATIC,exact keep,
,,Spor ve Outdoor › Fitness,CREATE_NEW,LOW,0,0,0,MANUAL_APPROVAL,create blocked — MEDIUM db match,
,,Spor ve Outdoor › Fitness › Kardiyo,CREATE_NEW,LOW,0,0,0,SAFE_AUTOMATIC,validated no-match create,
,,Spor ve Outdoor › Fitness › Kardiyo › Koşu Bandı,CREATE_NEW,LOW,0,0,0,SAFE_AUTOMATIC,validated no-match create,
,,Spor ve Outdoor › Fitness › Kardiyo › Eliptik Bisiklet,CREATE_NEW,LOW,0,0,0,SAFE_WITH_TRANSACTION,create needs batch review,
,,Spor ve Outdoor › Fitness › Kardiyo › Kondisyon Bisikleti,CREATE_NEW,LOW,0,0,0,SAFE_AUTOMATIC,validated no-match create,
,,Spor ve Outdoor › Fitness › Kardiyo › Kürek Aleti,CREATE_NEW,LOW,0,0,0,SAFE_AUTOMATIC,validated no-match create,
,,Spor ve Outdoor › Fitness › Kardiyo › Stepper,CREATE_NEW,LOW,0,0,0,SAFE_AUTOMATIC,validated no-match create,
,,Spor ve Outdoor › Fitness › Ağırlık,CREATE_NEW,LOW,0,0,0,SAFE_AUTOMATIC,validated no-match create,
,,Spor ve Outdoor › Fitness › Ağırlık › Dambıl,CREATE_NEW,LOW,0,0,0,SAFE_AUTOMATIC,validated no-match create,
,,Spor ve Outdoor › Fitness › Ağırlık › Halter,CREATE_NEW,LOW,0,0,0,SAFE_AUTOMATIC,validated no-match create,
,,Spor ve Outdoor › Fitness › Ağırlık › Ağırlık Seti,CREATE_NEW,LOW,0,0,0,SAFE_AUTOMATIC,validated no-match create,
,,Spor ve Outdoor › Fitness › Ağırlık › Bench Sehpası,CREATE_NEW,LOW,0,0,0,SAFE_AUTOMATIC,validated no-match create,
,,Spor ve Outdoor › Fitness › Ağırlık › Kettlebell,CREATE_NEW,LOW,0,0,0,SAFE_AUTOMATIC,validated no-match create,
,,Spor ve Outdoor › Fitness › Ağırlık › Direnç Lastiği,CREATE_NEW,LOW,0,0,0,SAFE_AUTOMATIC,validated no-match create,
,,Spor ve Outdoor › Fitness › Yoga ve Pilates,CREATE_NEW,LOW,0,0,0,SAFE_AUTOMATIC,validated no-match create,
,,Spor ve Outdoor › Fitness › Yoga ve Pilates › Yoga Matı,CREATE_NEW,LOW,0,0,0,SAFE_AUTOMATIC,validated no-match create,
,,Spor ve Outdoor › Fitness › Yoga ve Pilates › Pilates Topu,CREATE_NEW,LOW,0,0,0,SAFE_AUTOMATIC,validated no-match create,
,,Spor ve Outdoor › Fitness › Yoga ve Pilates › Pilates Çemberi,CREATE_NEW,LOW,0,0,0,SAFE_AUTOMATIC,validated no-match create,
,,Spor ve Outdoor › Fitness › Yoga ve Pilates › Yoga Bloğu,CREATE_NEW,LOW,0,0,0,SAFE_AUTOMATIC,validated no-match create,
,,Spor ve Outdoor › Fitness › Yoga ve Pilates › Foam Roller,CREATE_NEW,LOW,0,0,0,SAFE_AUTOMATIC,validated no-match create,
,,Spor ve Outdoor › Takım Sporları,CREATE_NEW,LOW,0,0,0,SAFE_AUTOMATIC,validated no-match create,
cmsg3xijk00gruzdc70u0ibf8,Futbol,Spor ve Outdoor › Takım Sporları › Futbol,MOVE,LOW,0,0,0,SAFE_AUTOMATIC,empty move preserve id,move from parent 'Spor & Outdoor' → 'Takım Sporları'
,,Spor ve Outdoor › Takım Sporları › Futbol › Futbol Topu,CREATE_NEW,LOW,0,0,0,SAFE_WITH_TRANSACTION,create needs batch review,
,,Spor ve Outdoor › Takım Sporları › Futbol › Krampon,CREATE_NEW,LOW,0,0,0,SAFE_AUTOMATIC,validated no-match create,
,,Spor ve Outdoor › Takım Sporları › Futbol › Kaleci Eldiveni,CREATE_NEW,LOW,0,0,0,SAFE_AUTOMATIC,validated no-match create,
,,Spor ve Outdoor › Takım Sporları › Futbol › Futbol Kalesi,CREATE_NEW,LOW,0,0,0,SAFE_WITH_TRANSACTION,create needs batch review,
,,Spor ve Outdoor › Takım Sporları › Futbol › Antrenman Ekipmanı,CREATE_NEW,LOW,0,0,0,SAFE_AUTOMATIC,validated no-match create,
cmsg3xijs00gtuzdc299sspws,Basketbol,Spor ve Outdoor › Takım Sporları › Basketbol,MOVE,LOW,0,0,0,SAFE_AUTOMATIC,empty move preserve id,move from parent 'Spor & Outdoor' → 'Takım Sporları'
,,Spor ve Outdoor › Takım Sporları › Basketbol › Basketbol Topu,CREATE_NEW,LOW,0,0,0,SAFE_WITH_TRANSACTION,create needs batch review,
,,Spor ve Outdoor › Takım Sporları › Basketbol › Basketbol Potası,CREATE_NEW,LOW,0,0,0,SAFE_WITH_TRANSACTION,create needs batch review,
,,Spor ve Outdoor › Takım Sporları › Basketbol › Basketbol Ayakkabısı,CREATE_NEW,LOW,0,0,0,SAFE_WITH_TRANSACTION,create needs batch review,
,,Spor ve Outdoor › Takım Sporları › Voleybol,CREATE_NEW,LOW,0,0,0,SAFE_AUTOMATIC,validated no-match create,
,,Spor ve Outdoor › Takım Sporları › Voleybol › Voleybol Topu,CREATE_NEW,LOW,0,0,0,SAFE_AUTOMATIC,validated no-match create,
,,Spor ve Outdoor › Takım Sporları › Voleybol › Voleybol Filesi,CREATE_NEW,LOW,0,0,0,SAFE_AUTOMATIC,validated no-match create,
,,Spor ve Outdoor › Takım Sporları › Voleybol › Dizlik,CREATE_NEW,LOW,0,0,0,SAFE_AUTOMATIC,validated no-match create,
,,Spor ve Outdoor › Takım Sporları › Raket Sporları,CREATE_NEW,LOW,0,0,0,SAFE_AUTOMATIC,validated no-match create,
,,Spor ve Outdoor › Takım Sporları › Raket Sporları › Tenis Raketi,CREATE_NEW,LOW,0,0,0,SAFE_AUTOMATIC,validated no-match create,
,,Spor ve Outdoor › Takım Sporları › Raket Sporları › Tenis Topu,CREATE_NEW,LOW,0,0,0,SAFE_AUTOMATIC,validated no-match create,
,,Spor ve Outdoor › Takım Sporları › Raket Sporları › Masa Tenisi Raketi,CREATE_NEW,LOW,0,0,0,SAFE_WITH_TRANSACTION,create needs batch review,
,,Spor ve Outdoor › Takım Sporları › Raket Sporları › Badminton Raketi,CREATE_NEW,LOW,0,0,0,SAFE_AUTOMATIC,validated no-match create,
,,Spor ve Outdoor › Takım Sporları › Raket Sporları › Padel Raketi,CREATE_NEW,LOW,0,0,0,SAFE_AUTOMATIC,validated no-match create,
,,Spor ve Outdoor › Outdoor ve Kamp,CREATE_NEW,LOW,0,0,0,MANUAL_APPROVAL,create blocked — HIGH db match,
,,Spor ve Outdoor › Outdoor ve Kamp › Kamp,CREATE_NEW,LOW,0,0,0,MANUAL_APPROVAL,create blocked — MEDIUM db match,
,,Spor ve Outdoor › Outdoor ve Kamp › Kamp › Çadır,CREATE_NEW,LOW,0,0,0,SAFE_AUTOMATIC,validated no-match create,
,,Spor ve Outdoor › Outdoor ve Kamp › Kamp › Uyku Tulumu,CREATE_NEW,LOW,0,0,0,SAFE_AUTOMATIC,validated no-match create,
,,Spor ve Outdoor › Outdoor ve Kamp › Kamp › Kamp Matı,CREATE_NEW,LOW,0,0,0,SAFE_AUTOMATIC,validated no-match create,
,,Spor ve Outdoor › Outdoor ve Kamp › Kamp › Kamp Sandalyesi,CREATE_NEW,LOW,0,0,0,SAFE_AUTOMATIC,validated no-match create,
,,Spor ve Outdoor › Outdoor ve Kamp › Kamp › Kamp Masası,CREATE_NEW,LOW,0,0,0,SAFE_AUTOMATIC,validated no-match create,
,,Spor ve Outdoor › Outdoor ve Kamp › Kamp › Kamp Ocağı,CREATE_NEW,LOW,0,0,0,SAFE_AUTOMATIC,validated no-match create,
,,Spor ve Outdoor › Outdoor ve Kamp › Kamp › Kamp Lambası,CREATE_NEW,LOW,0,0,0,SAFE_AUTOMATIC,validated no-match create,
,,Spor ve Outdoor › Outdoor ve Kamp › Dağcılık,CREATE_NEW,LOW,0,0,0,SAFE_AUTOMATIC,validated no-match create,
,,Spor ve Outdoor › Outdoor ve Kamp › Dağcılık › Dağcılık Çantası,CREATE_NEW,LOW,0,0,0,SAFE_AUTOMATIC,validated no-match create,
,,Spor ve Outdoor › Outdoor ve Kamp › Dağcılık › Trekking Baton,CREATE_NEW,LOW,0,0,0,SAFE_AUTOMATIC,validated no-match create,
,,Spor ve Outdoor › Outdoor ve Kamp › Dağcılık › Kask,CREATE_NEW,LOW,0,0,0,SAFE_AUTOMATIC,validated no-match create,
,,Spor ve Outdoor › Outdoor ve Kamp › Dağcılık › Karabina,CREATE_NEW,LOW,0,0,0,SAFE_AUTOMATIC,validated no-match create,
,,Spor ve Outdoor › Outdoor ve Kamp › Dağcılık › Tırmanış İpi,CREATE_NEW,LOW,0,0,0,SAFE_AUTOMATIC,validated no-match create,
,,Spor ve Outdoor › Outdoor ve Kamp › Dağcılık › Emniyet Kemeri,CREATE_NEW,LOW,0,0,0,SAFE_AUTOMATIC,validated no-match create,
,,Spor ve Outdoor › Outdoor ve Kamp › Outdoor Giyim,CREATE_NEW,LOW,0,0,0,SAFE_AUTOMATIC,validated no-match create,
,,Spor ve Outdoor › Outdoor ve Kamp › Outdoor Giyim › Outdoor Mont,CREATE_NEW,LOW,0,0,0,SAFE_AUTOMATIC,validated no-match create,
,,Spor ve Outdoor › Outdoor ve Kamp › Outdoor Giyim › Termal İçlik,CREATE_NEW,LOW,0,0,0,SAFE_AUTOMATIC,validated no-match create,
,,Spor ve Outdoor › Outdoor ve Kamp › Outdoor Giyim › Yağmurluk,CREATE_NEW,LOW,0,0,0,SAFE_AUTOMATIC,validated no-match create,
,,Spor ve Outdoor › Outdoor ve Kamp › Outdoor Giyim › Outdoor Pantolon,CREATE_NEW,LOW,0,0,0,SAFE_AUTOMATIC,validated no-match create,
,,Spor ve Outdoor › Outdoor ve Kamp › Outdoor Giyim › Trekking Ayakkabısı,CREATE_NEW,LOW,0,0,0,SAFE_AUTOMATIC,validated no-match create,
cmsg3xik700gxuzdc4uc0nq6j,Su Sporları,Spor ve Outdoor › Outdoor ve Kamp › Su Sporları,MOVE,LOW,0,0,0,SAFE_AUTOMATIC,empty move preserve id,move from parent 'Spor & Outdoor' → 'Outdoor ve Kamp'
,,Spor ve Outdoor › Outdoor ve Kamp › Su Sporları › Şişme Bot,CREATE_NEW,LOW,0,0,0,SAFE_AUTOMATIC,validated no-match create,
,,Spor ve Outdoor › Outdoor ve Kamp › Su Sporları › Kano,CREATE_NEW,LOW,0,0,0,SAFE_AUTOMATIC,validated no-match create,
,,Spor ve Outdoor › Outdoor ve Kamp › Su Sporları › SUP Board,CREATE_NEW,LOW,0,0,0,SAFE_AUTOMATIC,validated no-match create,
,,Spor ve Outdoor › Outdoor ve Kamp › Su Sporları › Dalış Maskesi,CREATE_NEW,LOW,0,0,0,SAFE_AUTOMATIC,validated no-match create,
,,Spor ve Outdoor › Outdoor ve Kamp › Su Sporları › Palet,CREATE_NEW,LOW,0,0,0,SAFE_AUTOMATIC,validated no-match create,
,,Spor ve Outdoor › Outdoor ve Kamp › Su Sporları › Can Yeleği,CREATE_NEW,LOW,0,0,0,SAFE_AUTOMATIC,validated no-match create,
cmsg3xiiv00gluzdc8ux07pzg,Bisiklet,Spor ve Outdoor › Bisiklet,KEEP,LOW,0,0,0,SAFE_AUTOMATIC,exact keep,
,,Spor ve Outdoor › Bisiklet › Bisiklet Türleri,CREATE_NEW,LOW,0,0,0,SAFE_WITH_TRANSACTION,create needs batch review,
,,Spor ve Outdoor › Bisiklet › Bisiklet Türleri › Dağ Bisikleti,CREATE_NEW,LOW,0,0,0,SAFE_AUTOMATIC,validated no-match create,
,,Spor ve Outdoor › Bisiklet › Bisiklet Türleri › Şehir Bisikleti,CREATE_NEW,LOW,0,0,0,SAFE_AUTOMATIC,validated no-match create,
,,Spor ve Outdoor › Bisiklet › Bisiklet Türleri › Yol Bisikleti,CREATE_NEW,LOW,0,0,0,SAFE_AUTOMATIC,validated no-match create,
,,Spor ve Outdoor › Bisiklet › Bisiklet Türleri › Elektrikli Bisiklet,CREATE_NEW,LOW,0,0,0,SAFE_WITH_TRANSACTION,create needs batch review,
,,Spor ve Outdoor › Bisiklet › Bisiklet Türleri › Katlanır Bisiklet,CREATE_NEW,LOW,0,0,0,SAFE_WITH_TRANSACTION,create needs batch review,
,,Spor ve Outdoor › Bisiklet › Bisiklet Türleri › BMX,CREATE_NEW,LOW,0,0,0,SAFE_AUTOMATIC,validated no-match create,
,,Spor ve Outdoor › Bisiklet › Bisiklet Türleri › Çocuk Bisikleti,CREATE_NEW,LOW,0,0,0,SAFE_AUTOMATIC,validated no-match create,
,,Spor ve Outdoor › Bisiklet › Bisiklet Parça ve Aksesuar,CREATE_NEW,LOW,0,0,0,SAFE_WITH_TRANSACTION,create needs batch review,
,,Spor ve Outdoor › Bisiklet › Bisiklet Parça ve Aksesuar › Bisiklet Kaskı,CREATE_NEW,LOW,0,0,0,SAFE_WITH_TRANSACTION,create needs batch review,
,,Spor ve Outdoor › Bisiklet › Bisiklet Parça ve Aksesuar › Bisiklet Kilidi,CREATE_NEW,LOW,0,0,0,SAFE_WITH_TRANSACTION,create needs batch review,
cmsg3xi9a00eluzdc6kwo0dqz,Aydınlatma,Spor ve Outdoor › Bisiklet › Bisiklet Parça ve Aksesuar › Aydınlatma,MOVE,LOW,0,0,0,SAFE_AUTOMATIC,empty move preserve id,move from parent 'Ev Dekorasyon & Mobilya' → 'Bisiklet Parça ve Aksesuar'
cmsg3xkit00oduzdc2ftrweth,Pompa,Spor ve Outdoor › Bisiklet › Bisiklet Parça ve Aksesuar › Pompa,MOVE,LOW,0,0,0,SAFE_AUTOMATIC,empty move preserve id,move from parent 'Sanayi Makineleri' → 'Bisiklet Parça ve Aksesuar'
,,Spor ve Outdoor › Bisiklet › Bisiklet Parça ve Aksesuar › Sele,CREATE_NEW,LOW,0,0,0,SAFE_AUTOMATIC,validated no-match create,
,,Spor ve Outdoor › Bisiklet › Bisiklet Parça ve Aksesuar › Pedal,CREATE_NEW,LOW,0,0,0,SAFE_AUTOMATIC,validated no-match create,
,,Spor ve Outdoor › Bisiklet › Bisiklet Parça ve Aksesuar › Lastik,CREATE_NEW,LOW,0,0,0,SAFE_AUTOMATIC,validated no-match create,
,,Spor ve Outdoor › Bisiklet › Bisiklet Parça ve Aksesuar › İç Lastik,CREATE_NEW,LOW,0,0,0,SAFE_AUTOMATIC,validated no-match create,
,,Spor ve Outdoor › Bisiklet › Bisiklet Parça ve Aksesuar › Çanta ve Heybe,CREATE_NEW,LOW,0,0,0,SAFE_WITH_TRANSACTION,create needs batch review,
,,Spor ve Outdoor › Bisiklet › Bisiklet Parça ve Aksesuar › Bisiklet Bilgisayarı,CREATE_NEW,LOW,0,0,0,SAFE_WITH_TRANSACTION,create needs batch review,
,,Hobi ve Oyun,CREATE_NEW,LOW,0,0,0,MANUAL_APPROVAL,create blocked — EXACT db match,
,,Hobi ve Oyun › Müzik Aletleri,CREATE_NEW,LOW,0,0,0,SAFE_WITH_TRANSACTION,create needs batch review,
,,Hobi ve Oyun › Müzik Aletleri › Telli Çalgılar,CREATE_NEW,LOW,0,0,0,SAFE_AUTOMATIC,validated no-match create,
cmsg3xiu100j1uzdcd07iktpn,Gitar,Hobi ve Oyun › Müzik Aletleri › Telli Çalgılar › Gitar,MOVE,LOW,0,0,0,SAFE_AUTOMATIC,empty move preserve id,move from parent 'Müzik' → 'Telli Çalgılar'
,,Hobi ve Oyun › Müzik Aletleri › Telli Çalgılar › Elektro Gitar,CREATE_NEW,LOW,0,0,0,SAFE_WITH_TRANSACTION,create needs batch review,
,,Hobi ve Oyun › Müzik Aletleri › Telli Çalgılar › Bas Gitar,CREATE_NEW,LOW,0,0,0,SAFE_WITH_TRANSACTION,create needs batch review,
,,Hobi ve Oyun › Müzik Aletleri › Telli Çalgılar › Ukulele,CREATE_NEW,LOW,0,0,0,SAFE_AUTOMATIC,validated no-match create,
,,Hobi ve Oyun › Müzik Aletleri › Telli Çalgılar › Bağlama,CREATE_NEW,LOW,0,0,0,SAFE_AUTOMATIC,validated no-match create,
,,Hobi ve Oyun › Müzik Aletleri › Telli Çalgılar › Keman,CREATE_NEW,LOW,0,0,0,SAFE_AUTOMATIC,validated no-match create,
,,Hobi ve Oyun › Müzik Aletleri › Tuşlu Çalgılar,CREATE_NEW,LOW,0,0,0,SAFE_AUTOMATIC,validated no-match create,
,,Hobi ve Oyun › Müzik Aletleri › Tuşlu Çalgılar › Dijital Piyano,CREATE_NEW,LOW,0,0,0,SAFE_AUTOMATIC,validated no-match create,
,,Hobi ve Oyun › Müzik Aletleri › Tuşlu Çalgılar › Org,CREATE_NEW,LOW,0,0,0,SAFE_AUTOMATIC,validated no-match create,
,,Hobi ve Oyun › Müzik Aletleri › Tuşlu Çalgılar › MIDI Klavye,CREATE_NEW,LOW,0,0,0,SAFE_AUTOMATIC,validated no-match create,
,,Hobi ve Oyun › Müzik Aletleri › Vurmalı Çalgılar,CREATE_NEW,LOW,0,0,0,SAFE_AUTOMATIC,validated no-match create,
,,Hobi ve Oyun › Müzik Aletleri › Vurmalı Çalgılar › Davul,CREATE_NEW,LOW,0,0,0,SAFE_AUTOMATIC,validated no-match create,
,,Hobi ve Oyun › Müzik Aletleri › Vurmalı Çalgılar › Elektronik Davul,CREATE_NEW,LOW,0,0,0,SAFE_WITH_TRANSACTION,create needs batch review,
,,Hobi ve Oyun › Müzik Aletleri › Vurmalı Çalgılar › Darbuka,CREATE_NEW,LOW,0,0,0,SAFE_AUTOMATIC,validated no-match create,
,,Hobi ve Oyun › Müzik Aletleri › Vurmalı Çalgılar › Cajon,CREATE_NEW,LOW,0,0,0,SAFE_AUTOMATIC,validated no-match create,
,,Hobi ve Oyun › Müzik Aletleri › Nefesli Çalgılar,CREATE_NEW,LOW,0,0,0,SAFE_AUTOMATIC,validated no-match create,
,,Hobi ve Oyun › Müzik Aletleri › Nefesli Çalgılar › Flüt,CREATE_NEW,LOW,0,0,0,SAFE_AUTOMATIC,validated no-match create,
,,Hobi ve Oyun › Müzik Aletleri › Nefesli Çalgılar › Klarnet,CREATE_NEW,LOW,0,0,0,SAFE_AUTOMATIC,validated no-match create,
,,Hobi ve Oyun › Müzik Aletleri › Nefesli Çalgılar › Saksafon,CREATE_NEW,LOW,0,0,0,SAFE_AUTOMATIC,validated no-match create,
,,Hobi ve Oyun › Müzik Aletleri › Nefesli Çalgılar › Trompet,CREATE_NEW,LOW,0,0,0,SAFE_AUTOMATIC,validated no-match create,
,,Hobi ve Oyun › Müzik Aletleri › Müzik Aksesuarları,CREATE_NEW,LOW,0,0,0,SAFE_WITH_TRANSACTION,create needs batch review,
,,Hobi ve Oyun › Müzik Aletleri › Müzik Aksesuarları › Amfi,CREATE_NEW,LOW,0,0,0,MANUAL_APPROVAL,create blocked — MEDIUM db match,
,,Hobi ve Oyun › Müzik Aletleri › Müzik Aksesuarları › Mikrofon,CREATE_NEW,LOW,0,0,0,SAFE_AUTOMATIC,validated no-match create,
,,Hobi ve Oyun › Müzik Aletleri › Müzik Aksesuarları › Nota Sehpası,CREATE_NEW,LOW,0,0,0,SAFE_AUTOMATIC,validated no-match create,
,,Hobi ve Oyun › Müzik Aletleri › Müzik Aksesuarları › Kılıf,CREATE_NEW,LOW,0,0,0,MANUAL_APPROVAL,create blocked — MEDIUM db match,
,,Hobi ve Oyun › Müzik Aletleri › Müzik Aksesuarları › Tel ve Pena,CREATE_NEW,LOW,0,0,0,SAFE_AUTOMATIC,validated no-match create,
,,Hobi ve Oyun › Hobi Malzemeleri,CREATE_NEW,LOW,0,0,0,SAFE_AUTOMATIC,validated no-match create,
,,Hobi ve Oyun › Hobi Malzemeleri › Resim,CREATE_NEW,LOW,0,0,0,SAFE_AUTOMATIC,validated no-match create,
,,Hobi ve Oyun › Hobi Malzemeleri › Resim › Tuval,CREATE_NEW,LOW,0,0,0,SAFE_AUTOMATIC,validated no-match create,
,,Hobi ve Oyun › Hobi Malzemeleri › Resim › Akrilik Boya,CREATE_NEW,LOW,0,0,0,SAFE_AUTOMATIC,validated no-match create,
,,Hobi ve Oyun › Hobi Malzemeleri › Resim › Yağlı Boya,CREATE_NEW,LOW,0,0,0,SAFE_AUTOMATIC,validated no-match create,
,,Hobi ve Oyun › Hobi Malzemeleri › Resim › Suluboya,CREATE_NEW,LOW,0,0,0,SAFE_AUTOMATIC,validated no-match create,
,,Hobi ve Oyun › Hobi Malzemeleri › Resim › Fırça,CREATE_NEW,LOW,0,0,0,SAFE_AUTOMATIC,validated no-match create,
,,Hobi ve Oyun › Hobi Malzemeleri › Resim › Şövale,CREATE_NEW,LOW,0,0,0,SAFE_AUTOMATIC,validated no-match create,
,,Hobi ve Oyun › Hobi Malzemeleri › El İşi,CREATE_NEW,LOW,0,0,0,SAFE_AUTOMATIC,validated no-match create,
,,Hobi ve Oyun › Hobi Malzemeleri › El İşi › Örgü İpi,CREATE_NEW,LOW,0,0,0,SAFE_AUTOMATIC,validated no-match create,
,,Hobi ve Oyun › Hobi Malzemeleri › El İşi › Şiş ve Tığ,CREATE_NEW,LOW,0,0,0,SAFE_AUTOMATIC,validated no-match create,
,,Hobi ve Oyun › Hobi Malzemeleri › El İşi › Dikiş Malzemesi,CREATE_NEW,LOW,0,0,0,SAFE_AUTOMATIC,validated no-match create,
,,Hobi ve Oyun › Hobi Malzemeleri › El İşi › Keçe,CREATE_NEW,LOW,0,0,0,SAFE_AUTOMATIC,validated no-match create,
,,Hobi ve Oyun › Hobi Malzemeleri › El İşi › Boncuk,CREATE_NEW,LOW,0,0,0,SAFE_AUTOMATIC,validated no-match create,
,,Hobi ve Oyun › Hobi Malzemeleri › El İşi › Takı Yapım Malzemesi,CREATE_NEW,LOW,0,0,0,SAFE_AUTOMATIC,validated no-match create,
,,Hobi ve Oyun › Hobi Malzemeleri › Maket ve Model,CREATE_NEW,LOW,0,0,0,SAFE_AUTOMATIC,validated no-match create,
,,Hobi ve Oyun › Hobi Malzemeleri › Maket ve Model › Maket Seti,CREATE_NEW,LOW,0,0,0,SAFE_AUTOMATIC,validated no-match create,
,,Hobi ve Oyun › Hobi Malzemeleri › Maket ve Model › Model Araba,CREATE_NEW,LOW,0,0,0,SAFE_AUTOMATIC,validated no-match create,
,,Hobi ve Oyun › Hobi Malzemeleri › Maket ve Model › Model Uçak,CREATE_NEW,LOW,0,0,0,SAFE_AUTOMATIC,validated no-match create,
,,Hobi ve Oyun › Hobi Malzemeleri › Maket ve Model › Diorama Malzemesi,CREATE_NEW,LOW,0,0,0,SAFE_AUTOMATIC,validated no-match create,
,,Hobi ve Oyun › Hobi Malzemeleri › Maket ve Model › 3D Puzzle,CREATE_NEW,LOW,0,0,0,SAFE_AUTOMATIC,validated no-match create,
,,Hobi ve Oyun › Oyun ve Eğlence,CREATE_NEW,LOW,0,0,0,SAFE_WITH_TRANSACTION,create needs batch review,
,,Hobi ve Oyun › Oyun ve Eğlence › Kutu Oyunları,CREATE_NEW,LOW,0,0,0,SAFE_AUTOMATIC,validated no-match create,
,,Hobi ve Oyun › Oyun ve Eğlence › Kutu Oyunları › Strateji Oyunu,CREATE_NEW,LOW,0,0,0,SAFE_AUTOMATIC,validated no-match create,
,,Hobi ve Oyun › Oyun ve Eğlence › Kutu Oyunları › Aile Oyunu,CREATE_NEW,LOW,0,0,0,SAFE_AUTOMATIC,validated no-match create,
,,Hobi ve Oyun › Oyun ve Eğlence › Kutu Oyunları › Parti Oyunu,CREATE_NEW,LOW,0,0,0,SAFE_AUTOMATIC,validated no-match create,
,,Hobi ve Oyun › Oyun ve Eğlence › Kutu Oyunları › Kart Oyunu,CREATE_NEW,LOW,0,0,0,SAFE_AUTOMATIC,validated no-match create,
,,Hobi ve Oyun › Oyun ve Eğlence › Kutu Oyunları › Satranç,CREATE_NEW,LOW,0,0,0,SAFE_AUTOMATIC,validated no-match create,
,,Hobi ve Oyun › Oyun ve Eğlence › Kutu Oyunları › Puzzle,CREATE_NEW,LOW,0,0,0,SAFE_AUTOMATIC,validated no-match create,
,,Hobi ve Oyun › Oyun ve Eğlence › Koleksiyon,CREATE_NEW,LOW,0,0,0,MANUAL_APPROVAL,create blocked — MEDIUM db match,
,,Hobi ve Oyun › Oyun ve Eğlence › Koleksiyon › Figür,CREATE_NEW,LOW,0,0,0,MANUAL_APPROVAL,create blocked — MEDIUM db match,
,,Hobi ve Oyun › Oyun ve Eğlence › Koleksiyon › Trading Card,CREATE_NEW,LOW,0,0,0,SAFE_AUTOMATIC,validated no-match create,
