currentCategoryId,currentName,currentSlug,currentPath,currentParentId,currentRoot,targetName,targetSlug,targetPath,targetParentPath,action,canonicalTargetCategoryId,preserveId,redirectRequired,aliasRequired,splitGroup,mergeGroup,listingCount,productCount,sellerOfferCount,categoryBrandCount,categoryAttributeCount,categoryModelCount,riskLevel,notes
,,,,,,Unisex Parfüm,kozmetik-ve-kisisel-bakim-parfum-ve-deodorant-parfum-unisex-parfum,Kozmetik ve Kişisel Bakım › Parfüm ve Deodorant › Parfüm › Unisex Parfüm,Kozmetik ve Kişisel Bakım › Parfüm ve Deodorant › Parfüm,CREATE_NEW,,false,false,false,,,0,0,0,0,0,0,LOW,
,,,,,,Çocuk Parfümü,kozmetik-ve-kisisel-bakim-parfum-ve-deodorant-parfum-cocuk-parfumu,Kozmetik ve Kişisel Bakım › Parfüm ve Deodorant › Parfüm › Çocuk Parfümü,Kozmetik ve Kişisel Bakım › Parfüm ve Deodorant › Parfüm,CREATE_NEW,,false,false,false,,,0,0,0,0,0,0,LOW,
,,,,,,Vücut Spreyi,kozmetik-ve-kisisel-bakim-parfum-ve-deodorant-parfum-vucut-spreyi,Kozmetik ve Kişisel Bakım › Parfüm ve Deodorant › Parfüm › Vücut Spreyi,Kozmetik ve Kişisel Bakım › Parfüm ve Deodorant › Parfüm,CREATE_NEW,,false,false,false,,,0,0,0,0,0,0,LOW,
,,,,,,Deodorant,kozmetik-ve-kisisel-bakim-parfum-ve-deodorant-deodorant,Kozmetik ve Kişisel Bakım › Parfüm ve Deodorant › Deodorant,Kozmetik ve Kişisel Bakım › Parfüm ve Deodorant,CREATE_NEW,,false,false,false,,,0,0,0,0,0,0,LOW,
,,,,,,Roll-On,kozmetik-ve-kisisel-bakim-parfum-ve-deodorant-deodorant-roll-on,Kozmetik ve Kişisel Bakım › Parfüm ve Deodorant › Deodorant › Roll-On,Kozmetik ve Kişisel Bakım › Parfüm ve Deodorant › Deodorant,CREATE_NEW,,false,false,false,,,0,0,0,0,0,0,LOW,
,,,,,,Sprey Deodorant,kozmetik-ve-kisisel-bakim-parfum-ve-deodorant-deodorant-sprey-deodorant,Kozmetik ve Kişisel Bakım › Parfüm ve Deodorant › Deodorant › Sprey Deodorant,Kozmetik ve Kişisel Bakım › Parfüm ve Deodorant › Deodorant,CREATE_NEW,,false,false,false,,,0,0,0,0,0,0,LOW,
,,,,,,Stick Deodorant,kozmetik-ve-kisisel-bakim-parfum-ve-deodorant-deodorant-stick-deodorant,Kozmetik ve Kişisel Bakım › Parfüm ve Deodorant › Deodorant › Stick Deodorant,Kozmetik ve Kişisel Bakım › Parfüm ve Deodorant › Deodorant,CREATE_NEW,,false,false,false,,,0,0,0,0,0,0,LOW,
,,,,,,Kişisel Bakım Cihazları,kozmetik-ve-kisisel-bakim-kisisel-bakim-cihazlari,Kozmetik ve Kişisel Bakım › Kişisel Bakım Cihazları,Kozmetik ve Kişisel Bakım,CREATE_NEW,,false,false,false,,,0,0,0,0,0,0,LOW,
,,,,,,Tıraş,kozmetik-ve-kisisel-bakim-kisisel-bakim-cihazlari-tiras,Kozmetik ve Kişisel Bakım › Kişisel Bakım Cihazları › Tıraş,Kozmetik ve Kişisel Bakım › Kişisel Bakım Cihazları,CREATE_NEW,,false,false,false,,,0,0,0,0,0,0,LOW,
,,,,,,Tıraş Makinesi,kozmetik-ve-kisisel-bakim-kisisel-bakim-cihazlari-tiras-tiras-makinesi,Kozmetik ve Kişisel Bakım › Kişisel Bakım Cihazları › Tıraş › Tıraş Makinesi,Kozmetik ve Kişisel Bakım › Kişisel Bakım Cihazları › Tıraş,CREATE_NEW,,false,false,false,,,0,0,0,0,0,0,LOW,
,,,,,,Sakal Şekillendirici,kozmetik-ve-kisisel-bakim-kisisel-bakim-cihazlari-tiras-sakal-sekillendirici,Kozmetik ve Kişisel Bakım › Kişisel Bakım Cihazları › Tıraş › Sakal Şekillendirici,Kozmetik ve Kişisel Bakım › Kişisel Bakım Cihazları › Tıraş,CREATE_NEW,,false,false,false,,,0,0,0,0,0,0,LOW,
,,,,,,Burun-Kulak Kılı Kesici,kozmetik-ve-kisisel-bakim-kisisel-bakim-cihazlari-tiras-burun-kulak-kili-kesici,Kozmetik ve Kişisel Bakım › Kişisel Bakım Cihazları › Tıraş › Burun-Kulak Kılı Kesici,Kozmetik ve Kişisel Bakım › Kişisel Bakım Cihazları › Tıraş,CREATE_NEW,,false,false,false,,,0,0,0,0,0,0,LOW,
,,,,,,Tıraş Bıçağı,kozmetik-ve-kisisel-bakim-kisisel-bakim-cihazlari-tiras-tiras-bicagi,Kozmetik ve Kişisel Bakım › Kişisel Bakım Cihazları › Tıraş › Tıraş Bıçağı,Kozmetik ve Kişisel Bakım › Kişisel Bakım Cihazları › Tıraş,CREATE_NEW,,false,false,false,,,0,0,0,0,0,0,LOW,
,,,,,,Ağız Bakımı,kozmetik-ve-kisisel-bakim-kisisel-bakim-cihazlari-agiz-bakimi,Kozmetik ve Kişisel Bakım › Kişisel Bakım Cihazları › Ağız Bakımı,Kozmetik ve Kişisel Bakım › Kişisel Bakım Cihazları,CREATE_NEW,,false,false,false,,,0,0,0,0,0,0,LOW,
,,,,,,Elektrikli Diş Fırçası,kozmetik-ve-kisisel-bakim-kisisel-bakim-cihazlari-agiz-bakimi-elektrikli-dis-fir,Kozmetik ve Kişisel Bakım › Kişisel Bakım Cihazları › Ağız Bakımı › Elektrikli Diş Fırçası,Kozmetik ve Kişisel Bakım › Kişisel Bakım Cihazları › Ağız Bakımı,CREATE_NEW,,false,false,false,,,0,0,0,0,0,0,LOW,
,,,,,,Ağız Duşu,kozmetik-ve-kisisel-bakim-kisisel-bakim-cihazlari-agiz-bakimi-agiz-dusu,Kozmetik ve Kişisel Bakım › Kişisel Bakım Cihazları › Ağız Bakımı › Ağız Duşu,Kozmetik ve Kişisel Bakım › Kişisel Bakım Cihazları › Ağız Bakımı,CREATE_NEW,,false,false,false,,,0,0,0,0,0,0,LOW,
,,,,,,Diş Beyazlatma Cihazı,kozmetik-ve-kisisel-bakim-kisisel-bakim-cihazlari-agiz-bakimi-dis-beyazlatma-cih,Kozmetik ve Kişisel Bakım › Kişisel Bakım Cihazları › Ağız Bakımı › Diş Beyazlatma Cihazı,Kozmetik ve Kişisel Bakım › Kişisel Bakım Cihazları › Ağız Bakımı,CREATE_NEW,,false,false,false,,,0,0,0,0,0,0,LOW,
,,,,,,Epilasyon,kozmetik-ve-kisisel-bakim-kisisel-bakim-cihazlari-epilasyon,Kozmetik ve Kişisel Bakım › Kişisel Bakım Cihazları › Epilasyon,Kozmetik ve Kişisel Bakım › Kişisel Bakım Cihazları,CREATE_NEW,,false,false,false,,,0,0,0,0,0,0,LOW,
,,,,,,Epilatör,kozmetik-ve-kisisel-bakim-kisisel-bakim-cihazlari-epilasyon-epilator,Kozmetik ve Kişisel Bakım › Kişisel Bakım Cihazları › Epilasyon › Epilatör,Kozmetik ve Kişisel Bakım › Kişisel Bakım Cihazları › Epilasyon,CREATE_NEW,,false,false,false,,,0,0,0,0,0,0,LOW,
,,,,,,IPL Lazer Epilasyon,kozmetik-ve-kisisel-bakim-kisisel-bakim-cihazlari-epilasyon-ipl-lazer-epilasyon,Kozmetik ve Kişisel Bakım › Kişisel Bakım Cihazları › Epilasyon › IPL Lazer Epilasyon,Kozmetik ve Kişisel Bakım › Kişisel Bakım Cihazları › Epilasyon,CREATE_NEW,,false,false,false,,,0,0,0,0,0,0,LOW,
,,,,,,Kadın Tıraş Makinesi,kozmetik-ve-kisisel-bakim-kisisel-bakim-cihazlari-epilasyon-kadin-tiras-makinesi,Kozmetik ve Kişisel Bakım › Kişisel Bakım Cihazları › Epilasyon › Kadın Tıraş Makinesi,Kozmetik ve Kişisel Bakım › Kişisel Bakım Cihazları › Epilasyon,CREATE_NEW,,false,false,false,,,0,0,0,0,0,0,LOW,
,,,,,,Masaj ve Sağlık,kozmetik-ve-kisisel-bakim-kisisel-bakim-cihazlari-masaj-ve-saglik,Kozmetik ve Kişisel Bakım › Kişisel Bakım Cihazları › Masaj ve Sağlık,Kozmetik ve Kişisel Bakım › Kişisel Bakım Cihazları,CREATE_NEW,,false,false,false,,,0,0,0,0,0,0,LOW,
,,,,,,Masaj Aleti,kozmetik-ve-kisisel-bakim-kisisel-bakim-cihazlari-masaj-ve-saglik-masaj-aleti,Kozmetik ve Kişisel Bakım › Kişisel Bakım Cihazları › Masaj ve Sağlık › Masaj Aleti,Kozmetik ve Kişisel Bakım › Kişisel Bakım Cihazları › Masaj ve Sağlık,CREATE_NEW,,false,false,false,,,0,0,0,0,0,0,LOW,
,,,,,,Tartı,kozmetik-ve-kisisel-bakim-kisisel-bakim-cihazlari-masaj-ve-saglik-tarti,Kozmetik ve Kişisel Bakım › Kişisel Bakım Cihazları › Masaj ve Sağlık › Tartı,Kozmetik ve Kişisel Bakım › Kişisel Bakım Cihazları › Masaj ve Sağlık,CREATE_NEW,,false,false,false,,,0,0,0,0,0,0,LOW,
,,,,,,Tansiyon Aleti,kozmetik-ve-kisisel-bakim-kisisel-bakim-cihazlari-masaj-ve-saglik-tansiyon-aleti,Kozmetik ve Kişisel Bakım › Kişisel Bakım Cihazları › Masaj ve Sağlık › Tansiyon Aleti,Kozmetik ve Kişisel Bakım › Kişisel Bakım Cihazları › Masaj ve Sağlık,CREATE_NEW,,false,false,false,,,0,0,0,0,0,0,LOW,
,,,,,,Ateş Ölçer,kozmetik-ve-kisisel-bakim-kisisel-bakim-cihazlari-masaj-ve-saglik-ates-olcer,Kozmetik ve Kişisel Bakım › Kişisel Bakım Cihazları › Masaj ve Sağlık › Ateş Ölçer,Kozmetik ve Kişisel Bakım › Kişisel Bakım Cihazları › Masaj ve Sağlık,CREATE_NEW,,false,false,false,,,0,0,0,0,0,0,LOW,
,,,,,,Nebulizatör,kozmetik-ve-kisisel-bakim-kisisel-bakim-cihazlari-masaj-ve-saglik-nebulizator,Kozmetik ve Kişisel Bakım › Kişisel Bakım Cihazları › Masaj ve Sağlık › Nebulizatör,Kozmetik ve Kişisel Bakım › Kişisel Bakım Cihazları › Masaj ve Sağlık,CREATE_NEW,,false,false,false,,,0,0,0,0,0,0,LOW,
cmsg4wpda002tuzxws7iqvlb3,Spor ve Outdoor,sifir-urun__spor-outdoor,sifir-urun/spor-outdoor,cms93j5l1001vuz3gboidp5m9,sifir,Spor ve Outdoor,spor-ve-outdoor,Spor ve Outdoor,,KEEP,cmsg4wpda002tuzxws7iqvlb3,true,false,false,,,0,0,0,0,0,0,LOW,
,,,,,,Fitness,spor-ve-outdoor-fitness,Spor ve Outdoor › Fitness,Spor ve Outdoor,CREATE_NEW,,false,false,false,,,0,0,0,0,0,0,LOW,
,,,,,,Kardiyo,spor-ve-outdoor-fitness-kardiyo,Spor ve Outdoor › Fitness › Kardiyo,Spor ve Outdoor › Fitness,CREATE_NEW,,false,false,false,,,0,0,0,0,0,0,LOW,
,,,,,,Koşu Bandı,spor-ve-outdoor-fitness-kardiyo-kosu-bandi,Spor ve Outdoor › Fitness › Kardiyo › Koşu Bandı,Spor ve Outdoor › Fitness › Kardiyo,CREATE_NEW,,false,false,false,,,0,0,0,0,0,0,LOW,
,,,,,,Eliptik Bisiklet,spor-ve-outdoor-fitness-kardiyo-eliptik-bisiklet,Spor ve Outdoor › Fitness › Kardiyo › Eliptik Bisiklet,Spor ve Outdoor › Fitness › Kardiyo,CREATE_NEW,,false,false,false,,,0,0,0,0,0,0,LOW,
,,,,,,Kondisyon Bisikleti,spor-ve-outdoor-fitness-kardiyo-kondisyon-bisikleti,Spor ve Outdoor › Fitness › Kardiyo › Kondisyon Bisikleti,Spor ve Outdoor › Fitness › Kardiyo,CREATE_NEW,,false,false,false,,,0,0,0,0,0,0,LOW,
,,,,,,Kürek Aleti,spor-ve-outdoor-fitness-kardiyo-kurek-aleti,Spor ve Outdoor › Fitness › Kardiyo › Kürek Aleti,Spor ve Outdoor › Fitness › Kardiyo,CREATE_NEW,,false,false,false,,,0,0,0,0,0,0,LOW,
,,,,,,Stepper,spor-ve-outdoor-fitness-kardiyo-stepper,Spor ve Outdoor › Fitness › Kardiyo › Stepper,Spor ve Outdoor › Fitness › Kardiyo,CREATE_NEW,,false,false,false,,,0,0,0,0,0,0,LOW,
,,,,,,Ağırlık,spor-ve-outdoor-fitness-agirlik,Spor ve Outdoor › Fitness › Ağırlık,Spor ve Outdoor › Fitness,CREATE_NEW,,false,false,false,,,0,0,0,0,0,0,LOW,
,,,,,,Dambıl,spor-ve-outdoor-fitness-agirlik-dambil,Spor ve Outdoor › Fitness › Ağırlık › Dambıl,Spor ve Outdoor › Fitness › Ağırlık,CREATE_NEW,,false,false,false,,,0,0,0,0,0,0,LOW,
,,,,,,Halter,spor-ve-outdoor-fitness-agirlik-halter,Spor ve Outdoor › Fitness › Ağırlık › Halter,Spor ve Outdoor › Fitness › Ağırlık,CREATE_NEW,,false,false,false,,,0,0,0,0,0,0,LOW,
,,,,,,Ağırlık Seti,spor-ve-outdoor-fitness-agirlik-agirlik-seti,Spor ve Outdoor › Fitness › Ağırlık › Ağırlık Seti,Spor ve Outdoor › Fitness › Ağırlık,CREATE_NEW,,false,false,false,,,0,0,0,0,0,0,LOW,
,,,,,,Bench Sehpası,spor-ve-outdoor-fitness-agirlik-bench-sehpasi,Spor ve Outdoor › Fitness › Ağırlık › Bench Sehpası,Spor ve Outdoor › Fitness › Ağırlık,CREATE_NEW,,false,false,false,,,0,0,0,0,0,0,LOW,
,,,,,,Kettlebell,spor-ve-outdoor-fitness-agirlik-kettlebell,Spor ve Outdoor › Fitness › Ağırlık › Kettlebell,Spor ve Outdoor › Fitness › Ağırlık,CREATE_NEW,,false,false,false,,,0,0,0,0,0,0,LOW,
,,,,,,Direnç Lastiği,spor-ve-outdoor-fitness-agirlik-direnc-lastigi,Spor ve Outdoor › Fitness › Ağırlık › Direnç Lastiği,Spor ve Outdoor › Fitness › Ağırlık,CREATE_NEW,,false,false,false,,,0,0,0,0,0,0,LOW,
,,,,,,Yoga ve Pilates,spor-ve-outdoor-fitness-yoga-ve-pilates,Spor ve Outdoor › Fitness › Yoga ve Pilates,Spor ve Outdoor › Fitness,CREATE_NEW,,false,false,false,,,0,0,0,0,0,0,LOW,
,,,,,,Yoga Matı,spor-ve-outdoor-fitness-yoga-ve-pilates-yoga-mati,Spor ve Outdoor › Fitness › Yoga ve Pilates › Yoga Matı,Spor ve Outdoor › Fitness › Yoga ve Pilates,CREATE_NEW,,false,false,false,,,0,0,0,0,0,0,LOW,
,,,,,,Pilates Topu,spor-ve-outdoor-fitness-yoga-ve-pilates-pilates-topu,Spor ve Outdoor › Fitness › Yoga ve Pilates › Pilates Topu,Spor ve Outdoor › Fitness › Yoga ve Pilates,CREATE_NEW,,false,false,false,,,0,0,0,0,0,0,LOW,
,,,,,,Pilates Çemberi,spor-ve-outdoor-fitness-yoga-ve-pilates-pilates-cemberi,Spor ve Outdoor › Fitness › Yoga ve Pilates › Pilates Çemberi,Spor ve Outdoor › Fitness › Yoga ve Pilates,CREATE_NEW,,false,false,false,,,0,0,0,0,0,0,LOW,
,,,,,,Yoga Bloğu,spor-ve-outdoor-fitness-yoga-ve-pilates-yoga-blogu,Spor ve Outdoor › Fitness › Yoga ve Pilates › Yoga Bloğu,Spor ve Outdoor › Fitness › Yoga ve Pilates,CREATE_NEW,,false,false,false,,,0,0,0,0,0,0,LOW,
,,,,,,Foam Roller,spor-ve-outdoor-fitness-yoga-ve-pilates-foam-roller,Spor ve Outdoor › Fitness › Yoga ve Pilates › Foam Roller,Spor ve Outdoor › Fitness › Yoga ve Pilates,CREATE_NEW,,false,false,false,,,0,0,0,0,0,0,LOW,
,,,,,,Takım Sporları,spor-ve-outdoor-takim-sporlari,Spor ve Outdoor › Takım Sporları,Spor ve Outdoor,CREATE_NEW,,false,false,false,,,0,0,0,0,0,0,LOW,
cmsg3xijk00gruzdc70u0ibf8,Futbol,sifir-urun-spor-outdoor__futbol,sifir-urun/spor-outdoor/spor-urunleri/spor-outdoor/futbol,cms93j5oj002vuz3g5py6nixh,sifir,Futbol,spor-ve-outdoor-takim-sporlari-futbol,Spor ve Outdoor › Takım Sporları › Futbol,Spor ve Outdoor › Takım Sporları,MOVE,cmsg3xijk00gruzdc70u0ibf8,true,true,true,,,0,0,0,25,1,0,LOW,move from parent 'Spor & Outdoor' → 'Takım Sporları'
,,,,,,Futbol Topu,spor-ve-outdoor-takim-sporlari-futbol-futbol-topu,Spor ve Outdoor › Takım Sporları › Futbol › Futbol Topu,Spor ve Outdoor › Takım Sporları › Futbol,CREATE_NEW,,false,false,false,,,0,0,0,0,0,0,LOW,
,,,,,,Krampon,spor-ve-outdoor-takim-sporlari-futbol-krampon,Spor ve Outdoor › Takım Sporları › Futbol › Krampon,Spor ve Outdoor › Takım Sporları › Futbol,CREATE_NEW,,false,false,false,,,0,0,0,0,0,0,LOW,
,,,,,,Kaleci Eldiveni,spor-ve-outdoor-takim-sporlari-futbol-kaleci-eldiveni,Spor ve Outdoor › Takım Sporları › Futbol › Kaleci Eldiveni,Spor ve Outdoor › Takım Sporları › Futbol,CREATE_NEW,,false,false,false,,,0,0,0,0,0,0,LOW,
,,,,,,Futbol Kalesi,spor-ve-outdoor-takim-sporlari-futbol-futbol-kalesi,Spor ve Outdoor › Takım Sporları › Futbol › Futbol Kalesi,Spor ve Outdoor › Takım Sporları › Futbol,CREATE_NEW,,false,false,false,,,0,0,0,0,0,0,LOW,
,,,,,,Antrenman Ekipmanı,spor-ve-outdoor-takim-sporlari-futbol-antrenman-ekipmani,Spor ve Outdoor › Takım Sporları › Futbol › Antrenman Ekipmanı,Spor ve Outdoor › Takım Sporları › Futbol,CREATE_NEW,,false,false,false,,,0,0,0,0,0,0,LOW,
cmsg3xijs00gtuzdc299sspws,Basketbol,sifir-urun-spor-outdoor__basketbol,sifir-urun/spor-outdoor/spor-urunleri/spor-outdoor/basketbol,cms93j5oj002vuz3g5py6nixh,sifir,Basketbol,spor-ve-outdoor-takim-sporlari-basketbol,Spor ve Outdoor › Takım Sporları › Basketbol,Spor ve Outdoor › Takım Sporları,MOVE,cmsg3xijs00gtuzdc299sspws,true,true,true,,,0,0,0,25,1,0,LOW,move from parent 'Spor & Outdoor' → 'Takım Sporları'
,,,,,,Basketbol Topu,spor-ve-outdoor-takim-sporlari-basketbol-basketbol-topu,Spor ve Outdoor › Takım Sporları › Basketbol › Basketbol Topu,Spor ve Outdoor › Takım Sporları › Basketbol,CREATE_NEW,,false,false,false,,,0,0,0,0,0,0,LOW,
,,,,,,Basketbol Potası,spor-ve-outdoor-takim-sporlari-basketbol-basketbol-potasi,Spor ve Outdoor › Takım Sporları › Basketbol › Basketbol Potası,Spor ve Outdoor › Takım Sporları › Basketbol,CREATE_NEW,,false,false,false,,,0,0,0,0,0,0,LOW,
,,,,,,Basketbol Ayakkabısı,spor-ve-outdoor-takim-sporlari-basketbol-basketbol-ayakkabisi,Spor ve Outdoor › Takım Sporları › Basketbol › Basketbol Ayakkabısı,Spor ve Outdoor › Takım Sporları › Basketbol,CREATE_NEW,,false,false,false,,,0,0,0,0,0,0,LOW,
,,,,,,Voleybol,spor-ve-outdoor-takim-sporlari-voleybol,Spor ve Outdoor › Takım Sporları › Voleybol,Spor ve Outdoor › Takım Sporları,CREATE_NEW,,false,false,false,,,0,0,0,0,0,0,LOW,
,,,,,,Voleybol Topu,spor-ve-outdoor-takim-sporlari-voleybol-voleybol-topu,Spor ve Outdoor › Takım Sporları › Voleybol › Voleybol Topu,Spor ve Outdoor › Takım Sporları › Voleybol,CREATE_NEW,,false,false,false,,,0,0,0,0,0,0,LOW,
,,,,,,Voleybol Filesi,spor-ve-outdoor-takim-sporlari-voleybol-voleybol-filesi,Spor ve Outdoor › Takım Sporları › Voleybol › Voleybol Filesi,Spor ve Outdoor › Takım Sporları › Voleybol,CREATE_NEW,,false,false,false,,,0,0,0,0,0,0,LOW,
,,,,,,Dizlik,spor-ve-outdoor-takim-sporlari-voleybol-dizlik,Spor ve Outdoor › Takım Sporları › Voleybol › Dizlik,Spor ve Outdoor › Takım Sporları › Voleybol,CREATE_NEW,,false,false,false,,,0,0,0,0,0,0,LOW,
,,,,,,Raket Sporları,spor-ve-outdoor-takim-sporlari-raket-sporlari,Spor ve Outdoor › Takım Sporları › Raket Sporları,Spor ve Outdoor › Takım Sporları,CREATE_NEW,,false,false,false,,,0,0,0,0,0,0,LOW,
,,,,,,Tenis Raketi,spor-ve-outdoor-takim-sporlari-raket-sporlari-tenis-raketi,Spor ve Outdoor › Takım Sporları › Raket Sporları › Tenis Raketi,Spor ve Outdoor › Takım Sporları › Raket Sporları,CREATE_NEW,,false,false,false,,,0,0,0,0,0,0,LOW,
,,,,,,Tenis Topu,spor-ve-outdoor-takim-sporlari-raket-sporlari-tenis-topu,Spor ve Outdoor › Takım Sporları › Raket Sporları › Tenis Topu,Spor ve Outdoor › Takım Sporları › Raket Sporları,CREATE_NEW,,false,false,false,,,0,0,0,0,0,0,LOW,
,,,,,,Masa Tenisi Raketi,spor-ve-outdoor-takim-sporlari-raket-sporlari-masa-tenisi-raketi,Spor ve Outdoor › Takım Sporları › Raket Sporları › Masa Tenisi Raketi,Spor ve Outdoor › Takım Sporları › Raket Sporları,CREATE_NEW,,false,false,false,,,0,0,0,0,0,0,LOW,
,,,,,,Badminton Raketi,spor-ve-outdoor-takim-sporlari-raket-sporlari-badminton-raketi,Spor ve Outdoor › Takım Sporları › Raket Sporları › Badminton Raketi,Spor ve Outdoor › Takım Sporları › Raket Sporları,CREATE_NEW,,false,false,false,,,0,0,0,0,0,0,LOW,
,,,,,,Padel Raketi,spor-ve-outdoor-takim-sporlari-raket-sporlari-padel-raketi,Spor ve Outdoor › Takım Sporları › Raket Sporları › Padel Raketi,Spor ve Outdoor › Takım Sporları › Raket Sporları,CREATE_NEW,,false,false,false,,,0,0,0,0,0,0,LOW,
,,,,,,Outdoor ve Kamp,spor-ve-outdoor-outdoor-ve-kamp,Spor ve Outdoor › Outdoor ve Kamp,Spor ve Outdoor,CREATE_NEW,,false,false,false,,,0,0,0,0,0,0,LOW,
,,,,,,Kamp,spor-ve-outdoor-outdoor-ve-kamp-kamp,Spor ve Outdoor › Outdoor ve Kamp › Kamp,Spor ve Outdoor › Outdoor ve Kamp,CREATE_NEW,,false,false,false,,,0,0,0,0,0,0,LOW,
,,,,,,Çadır,spor-ve-outdoor-outdoor-ve-kamp-kamp-cadir,Spor ve Outdoor › Outdoor ve Kamp › Kamp › Çadır,Spor ve Outdoor › Outdoor ve Kamp › Kamp,CREATE_NEW,,false,false,false,,,0,0,0,0,0,0,LOW,
,,,,,,Uyku Tulumu,spor-ve-outdoor-outdoor-ve-kamp-kamp-uyku-tulumu,Spor ve Outdoor › Outdoor ve Kamp › Kamp › Uyku Tulumu,Spor ve Outdoor › Outdoor ve Kamp › Kamp,CREATE_NEW,,false,false,false,,,0,0,0,0,0,0,LOW,
,,,,,,Kamp Matı,spor-ve-outdoor-outdoor-ve-kamp-kamp-kamp-mati,Spor ve Outdoor › Outdoor ve Kamp › Kamp › Kamp Matı,Spor ve Outdoor › Outdoor ve Kamp › Kamp,CREATE_NEW,,false,false,false,,,0,0,0,0,0,0,LOW,
,,,,,,Kamp Sandalyesi,spor-ve-outdoor-outdoor-ve-kamp-kamp-kamp-sandalyesi,Spor ve Outdoor › Outdoor ve Kamp › Kamp › Kamp Sandalyesi,Spor ve Outdoor › Outdoor ve Kamp › Kamp,CREATE_NEW,,false,false,false,,,0,0,0,0,0,0,LOW,
,,,,,,Kamp Masası,spor-ve-outdoor-outdoor-ve-kamp-kamp-kamp-masasi,Spor ve Outdoor › Outdoor ve Kamp › Kamp › Kamp Masası,Spor ve Outdoor › Outdoor ve Kamp › Kamp,CREATE_NEW,,false,false,false,,,0,0,0,0,0,0,LOW,
,,,,,,Kamp Ocağı,spor-ve-outdoor-outdoor-ve-kamp-kamp-kamp-ocagi,Spor ve Outdoor › Outdoor ve Kamp › Kamp › Kamp Ocağı,Spor ve Outdoor › Outdoor ve Kamp › Kamp,CREATE_NEW,,false,false,false,,,0,0,0,0,0,0,LOW,
,,,,,,Kamp Lambası,spor-ve-outdoor-outdoor-ve-kamp-kamp-kamp-lambasi,Spor ve Outdoor › Outdoor ve Kamp › Kamp › Kamp Lambası,Spor ve Outdoor › Outdoor ve Kamp › Kamp,CREATE_NEW,,false,false,false,,,0,0,0,0,0,0,LOW,
,,,,,,Dağcılık,spor-ve-outdoor-outdoor-ve-kamp-dagcilik,Spor ve Outdoor › Outdoor ve Kamp › Dağcılık,Spor ve Outdoor › Outdoor ve Kamp,CREATE_NEW,,false,false,false,,,0,0,0,0,0,0,LOW,
,,,,,,Dağcılık Çantası,spor-ve-outdoor-outdoor-ve-kamp-dagcilik-dagcilik-cantasi,Spor ve Outdoor › Outdoor ve Kamp › Dağcılık › Dağcılık Çantası,Spor ve Outdoor › Outdoor ve Kamp › Dağcılık,CREATE_NEW,,false,false,false,,,0,0,0,0,0,0,LOW,
,,,,,,Trekking Baton,spor-ve-outdoor-outdoor-ve-kamp-dagcilik-trekking-baton,Spor ve Outdoor › Outdoor ve Kamp › Dağcılık › Trekking Baton,Spor ve Outdoor › Outdoor ve Kamp › Dağcılık,CREATE_NEW,,false,false,false,,,0,0,0,0,0,0,LOW,
,,,,,,Kask,spor-ve-outdoor-outdoor-ve-kamp-dagcilik-kask,Spor ve Outdoor › Outdoor ve Kamp › Dağcılık › Kask,Spor ve Outdoor › Outdoor ve Kamp › Dağcılık,CREATE_NEW,,false,false,false,,,0,0,0,0,0,0,LOW,
,,,,,,Karabina,spor-ve-outdoor-outdoor-ve-kamp-dagcilik-karabina,Spor ve Outdoor › Outdoor ve Kamp › Dağcılık › Karabina,Spor ve Outdoor › Outdoor ve Kamp › Dağcılık,CREATE_NEW,,false,false,false,,,0,0,0,0,0,0,LOW,
,,,,,,Tırmanış İpi,spor-ve-outdoor-outdoor-ve-kamp-dagcilik-tirmanis-ipi,Spor ve Outdoor › Outdoor ve Kamp › Dağcılık › Tırmanış İpi,Spor ve Outdoor › Outdoor ve Kamp › Dağcılık,CREATE_NEW,,false,false,false,,,0,0,0,0,0,0,LOW,
,,,,,,Emniyet Kemeri,spor-ve-outdoor-outdoor-ve-kamp-dagcilik-emniyet-kemeri,Spor ve Outdoor › Outdoor ve Kamp › Dağcılık › Emniyet Kemeri,Spor ve Outdoor › Outdoor ve Kamp › Dağcılık,CREATE_NEW,,false,false,false,,,0,0,0,0,0,0,LOW,
,,,,,,Outdoor Giyim,spor-ve-outdoor-outdoor-ve-kamp-outdoor-giyim,Spor ve Outdoor › Outdoor ve Kamp › Outdoor Giyim,Spor ve Outdoor › Outdoor ve Kamp,CREATE_NEW,,false,false,false,,,0,0,0,0,0,0,LOW,
,,,,,,Outdoor Mont,spor-ve-outdoor-outdoor-ve-kamp-outdoor-giyim-outdoor-mont,Spor ve Outdoor › Outdoor ve Kamp › Outdoor Giyim › Outdoor Mont,Spor ve Outdoor › Outdoor ve Kamp › Outdoor Giyim,CREATE_NEW,,false,false,false,,,0,0,0,0,0,0,LOW,
,,,,,,Termal İçlik,spor-ve-outdoor-outdoor-ve-kamp-outdoor-giyim-termal-iclik,Spor ve Outdoor › Outdoor ve Kamp › Outdoor Giyim › Termal İçlik,Spor ve Outdoor › Outdoor ve Kamp › Outdoor Giyim,CREATE_NEW,,false,false,false,,,0,0,0,0,0,0,LOW,
